Date,Open,High,Low,Close,Adj Close,Volume,MA_20,MA_50,Daily_Return,Daily_Range,Candle
2020-02-02,28.18181800842285,28.18181800842285,27.97520637512207,28.05785179138184,23.68490982055664,13991469,28.489668941497804,,-0.5856503598621443,0.20661163330078125,Bearish
2020-02-03,27.97520637512207,28.09917259216309,27.933883666992188,28.05785179138184,23.68490982055664,10062499,28.46694173812866,,0.0,0.165288925170902,Bullish
2020-02-04,28.01652717590332,28.09917259216309,27.892560958862305,27.97520637512207,23.61514663696289,9112708,28.446280574798585,,-0.2945536132782367,0.2066116333007848,Bearish
2020-02-05,27.933883666992188,28.05785179138184,27.76859474182129,27.80991744995117,23.475616455078125,11068032,28.423553371429442,,-0.5908407714836028,0.2892570495605504,Bearish
2020-02-06,27.80991744995117,27.892560958862305,27.520660400390625,27.60330581665039,23.30120658874512,11614195,28.357437705993654,,-0.742942274721281,0.3719005584716797,Bearish
2020-02-09,27.561983108520508,28.14049530029297,27.107437133789062,28.14049530029297,23.75467300415039,21426588,28.326445960998534,,1.9461056121710785,1.0330581665039062,Bullish
2020-02-10,28.05785179138184,28.05785179138184,27.727272033691406,27.76859474182129,23.440736770629883,7540306,28.278925323486327,,-1.3215849774606103,0.33057975769043324,Bearish
2020-02-11,27.727272033691406,27.80991744995117,27.561983108520508,27.644628524780277,23.336088180541992,5120739,28.221074104309082,,-0.44642596499242515,0.2479343414306605,Bearish
2020-02-12,27.60330581665039,27.644628524780277,27.39669418334961,27.43801689147949,23.161678314208984,7201967,28.15909070968628,,-0.7473843720330109,0.24793434143066762,Bearish
2020-02-13,27.43801689147949,27.520660400390625,26.942148208618164,27.355371475219727,23.091915130615234,18688399,28.097107219696046,,-0.3012076878100678,0.5785121917724609,Bearish
2020-02-16,27.355371475219727,27.355371475219727,27.355371475219727,27.355371475219727,23.091915130615234,0,28.04545431137085,,0.0,0.0,Bearish
2020-02-17,27.107437133789062,27.43801689147949,27.06611442565918,27.355371475219727,23.091915130615234,9483416,27.983470821380614,,0.0,0.37190246582030895,Bullish
2020-02-18,27.314048767089844,27.520660400390625,27.190082550048828,27.43801689147949,23.161678314208984,6499644,27.927685737609863,28.692561645507812,0.302117689517134,0.3305778503417969,Bullish
2020-02-19,27.43801689147949,27.60330581665039,27.39669418334961,27.60330581665039,23.30120658874512,5894103,27.884297370910645,28.662809600830077,0.6024084241388117,0.20661163330078125,Bullish
2020-02-20,27.60330581665039,27.851238250732425,27.520660400390625,27.80991744995117,23.475616455078125,8693188,27.851239585876463,28.61074348449707,0.7485032215820642,0.3305778503418004,Bullish
2020-02-23,27.933883666992188,28.22314071655273,27.685949325561523,28.14049530029297,23.75467300415039,13747169,27.840909004211426,28.555371589660645,1.188704896146242,0.5371913909912074,Bullish
2020-02-24,28.05785179138184,28.05785179138184,27.479337692260746,27.60330581665039,23.30120658874512,10156974,27.80578508377075,28.47933853149414,-1.9089553254486802,0.5785140991210938,Bearish
2020-02-25,27.43801689147949,27.76859474182129,27.314048767089844,27.685949325561523,23.370973587036133,10346653,27.774793338775634,28.409090576171874,0.2993971427193376,0.4545459747314453,Bullish
2020-02-26,27.520660400390625,27.685949325561523,27.355371475219727,27.644628524780277,23.336088180541992,7981719,27.735537147521974,28.355371589660646,-0.1492482713717047,0.3305778503417969,Bullish
2020-02-27,27.479337692260746,27.561983108520508,27.355371475219727,27.561983108520508,23.26632308959961,21789663,27.70247926712036,28.3198344039917,-0.29895650862403755,0.20661163330078125,Bullish
2020-03-01,27.190082550048828,27.190082550048828,26.735536575317383,26.983470916748047,22.77797508239746,15937816,27.64876022338867,28.276032752990723,-2.0989498088532677,0.4545459747314453,Bearish
2020-03-02,27.06611442565918,27.39669418334961,27.06611442565918,27.107437133789062,22.88262367248535,14572666,27.601239490509034,28.229751739501953,0.4594153858985983,0.3305797576904297,Bullish
2020-03-03,27.314048767089844,27.39669418334961,27.23140335083008,27.314048767089844,23.057031631469727,9742098,27.568181610107423,28.190908737182617,0.7621953793752079,0.1652908325195277,Bearish
2020-03-04,27.190082550048828,27.355371475219727,27.06611442565918,27.314048767089844,23.057031631469727,10128925,27.543388175964356,28.15537155151367,0.0,0.2892570495605469,Bullish
2020-03-05,27.314048767089844,27.43801689147949,27.23140335083008,27.27272605895996,23.022151947021484,4802784,27.526859188079833,28.116528549194335,-0.1512873777236301,0.20661354064940696,Bearish
2020-03-08,26.363636016845703,26.363636016845703,24.710742950439453,24.79338836669922,20.929229736328125,28421368,27.359503841400148,28.02727233886719,-9.090905276211657,1.65289306640625,Bearish
2020-03-09,22.314048767089844,23.677684783935547,22.314048767089844,23.42975234985352,19.778120040893555,41132955,27.14256172180176,27.914875679016113,-5.499998615264879,1.3636360168457031,Bullish
2020-03-10,24.132230758666992,25.74380111694336,24.132230758666992,25.74380111694336,21.73151588439941,31647450,27.04752035140991,27.84710708618164,9.876539591782363,1.6115703582763672,Bullish
2020-03-11,26.033056259155277,26.033056259155277,24.049585342407227,24.545454025268555,20.719934463500977,27448991,26.902892208099367,27.75785087585449,-4.654895701808814,1.9834709167480504,Bearish
2020-03-12,23.966941833496094,24.46280860900879,23.14049530029297,23.966941833496094,20.23158836364746,25603130,26.733470726013184,27.65619800567627,-2.356901571985204,1.3223133087158203,Bearish
2020-03-15,23.92561912536621,24.58677673339844,23.59504127502441,23.71900749206543,20.022296905517575,19211347,26.55165252685547,27.559503784179686,-1.0344846795770635,0.9917354583740305,Bearish
2020-03-16,23.22314071655273,23.388429641723636,22.851238250732425,22.97520637512207,19.39441680908203,15051263,26.332644271850587,27.448759994506837,-3.1358863442839224,0.5371913909912109,Bearish
2020-03-17,22.97520637512207,24.58677673339844,22.97520637512207,24.049585342407227,20.301349639892575,20313512,26.16322269439697,27.36198310852051,4.676253826596799,1.6115703582763707,Bullish
2020-03-18,24.049585342407227,24.752065658569336,23.92561912536621,23.966941833496094,20.23158836364746,16004656,25.981404495239257,27.27603271484375,-0.34363797851185707,0.826446533203125,Bearish
2020-03-19,23.84297561645508,24.46280860900879,23.59504127502441,24.25619888305664,20.528003692626957,19234391,25.80371856689453,27.18264430999756,1.20690011921456,0.8677673339843786,Bullish
2020-03-22,24.008264541625977,24.338842391967773,23.760330200195312,23.884296417236328,20.21326065063477,8682535,25.5909086227417,27.08512363433838,-1.5332264861997458,0.5785121917724609,Bearish
2020-03-23,23.884296417236328,23.884296417236328,23.55371856689453,23.636362075805664,20.003433227539062,6432514,25.392561435699463,26.983470726013184,-1.0380642456427558,0.3305778503417969,Bearish
2020-03-24,24.09090805053711,24.66942024230957,24.09090805053711,24.380165100097656,20.63291549682617,12125193,25.22727222442627,26.895040969848633,3.146859156694659,0.5785121917724609,Bullish
2020-03-25,24.79338836669922,25.0,24.132230758666992,24.46280860900879,20.702856063842773,23931994,25.068181228637695,26.8107434463501,0.33897846290960043,0.8677692413330078,Bearish
2020-03-26,24.504131317138672,24.79338836669922,24.504131317138672,24.710742950439453,20.91268539428711,6766584,24.925619220733644,26.7330574798584,1.0135154364055987,0.2892570495605469,Bullish
2020-03-29,24.62809944152832,24.83470916748047,24.21487617492676,24.710742950439453,20.91268539428711,8134082,24.811982822418212,26.659503746032716,0.0,0.6198329925537074,Bullish
2020-03-30,24.752065658569336,24.83470916748047,24.62809944152832,24.752065658569336,20.947656631469727,5762749,24.694214248657225,26.582644233703615,0.16722568080109745,0.20660972595214844,Bearish
2020-03-31,24.710742950439453,25.0,24.710742950439453,24.917354583740234,21.087535858154297,8024432,24.574379539489748,26.509916954040527,0.6677783076810551,0.2892570495605469,Bullish
2020-04-01,24.876033782958984,25.41322326660156,24.710742950439453,25.289255142211918,21.40227508544922,11589101,24.47313985824585,26.44628059387207,1.4925362851896162,0.7024803161621058,Bullish
2020-04-02,25.57851219177246,26.15702438354492,25.57851219177246,26.15702438354492,22.136667251586918,17442775,24.417354774475097,26.399999618530273,3.4313752479192328,0.5785121917724574,Bullish
2020-04-05,26.48760223388672,26.90082550048828,26.033056259155277,26.033056259155277,22.03175544738769,29136819,24.4793381690979,26.353718605041504,-0.4739381764985007,0.8677692413330043,Bearish
2020-04-06,26.239669799804688,26.44627952575684,26.033056259155277,26.404958724975582,22.34649658203125,7230047,24.628098487854004,26.31570209503174,1.4285778132159033,0.4132232666015625,Bullish
2020-04-07,26.404958724975582,26.44627952575684,26.198347091674805,26.44627952575684,22.3814697265625,7361770,24.66322240829468,26.278512001037598,0.15648879141088035,0.2479324340820348,Bullish
2020-04-08,26.44627952575684,26.44627952575684,26.239669799804688,26.44627952575684,22.3814697265625,6699503,24.758263683319093,26.238842544555663,0.0,0.206609725952152,Bearish
2020-04-09,26.44627952575684,26.570247650146484,26.363636016845703,26.48760223388672,22.41643524169922,9647112,24.884296703338624,26.204131774902343,0.15625149877749323,0.20661163330078125,Bullish
2020-04-12,26.44627952575684,26.44627952575684,25.95041275024414,26.15702438354492,22.136667251586918,8958566,25.0061975479126,26.166115226745607,-1.2480474730131585,0.49586677551269887,Bearish
2020-04-13,26.198347091674805,26.280990600585938,25.661157608032227,25.70247840881348,21.75198554992676,8978691,25.142561149597167,26.119007759094238,-1.7377587299929553,0.6198329925537109,Bearish
2020-04-14,25.78512382507324,25.991735458374023,25.537189483642575,25.70247840881348,21.75198554992676,7166278,25.22520580291748,26.073553199768067,0.0,0.45454597473144887,Bearish
2020-04-15,25.661157608032227,25.661157608032227,25.24793243408203,25.37190055847168,21.47222328186035,5359154,25.29545373916626,26.024792861938476,-1.2861711041392998,0.4132251739501953,Bearish
2020-04-16,25.3305778503418,25.3305778503418,24.710742950439453,24.79338836669922,20.982627868652344,9234436,25.322313213348387,25.968594512939454,-2.2801295095699725,0.6198348999023473,Bearish
2020-04-19,24.83470916748047,25.041322708129883,24.79338836669922,24.917354583740234,21.087535858154297,5658347,25.373966121673583,25.9041316986084,0.4999970766703221,0.24793434143066406,Bullish
2020-04-20,24.83470916748047,24.83470916748047,24.58677673339844,24.79338836669922,20.982627868652344,4886326,25.43181743621826,25.844627571105956,-0.497509543496677,0.2479324340820277,Bearish
2020-04-21,24.380165100097656,24.58677673339844,23.92561912536621,24.29751968383789,20.562971115112305,7244393,25.427685165405272,25.777685394287108,-2.0000036926269615,0.6611576080322301,Bearish
2020-04-22,23.966941833496094,24.710742950439453,23.966941833496094,24.545454025268555,20.77280044555664,7185288,25.43181743621826,25.71983413696289,1.0204100857075682,0.7438011169433594,Bullish
2020-04-23,24.79338836669922,24.95867729187012,24.66942024230957,24.79338836669922,20.982627868652344,5664648,25.43594970703125,25.66859447479248,1.0101028939021761,0.2892570495605504,Bearish
2020-04-26,25.041322708129883,25.661157608032227,24.876033782958984,25.537189483642575,21.612104415893555,6697454,25.477272033691406,25.632230834960936,2.9999978459675836,0.7851238250732422,Bullish
2020-04-27,25.537189483642575,25.70247840881348,25.24793243408203,25.45454406738281,21.542160034179688,5704086,25.51239595413208,25.5942142868042,-0.32362768938494213,0.45454597473144887,Bearish
2020-04-28,25.3305778503418,25.49586677551269,25.24793243408203,25.37190055847168,21.47222328186035,3756876,25.53512325286865,25.55289196014404,-0.3246709455583141,0.2479343414306605,Bullish
2020-04-29,25.41322326660156,25.619834899902344,25.41322326660156,25.57851219177246,21.64707565307617,4098787,25.54958610534668,25.512396087646483,0.8143325046723549,0.2066116333007848,Bullish
2020-04-30,25.661157608032227,26.239669799804688,25.661157608032227,26.15702438354492,22.136667251586918,10318469,25.54958610534668,25.479338226318358,2.2617116563900197,0.5785121917724609,Bullish
2020-05-03,24.79338836669922,24.95867729187012,24.504131317138672,24.79338836669922,20.982627868652344,10301328,25.487602710723877,25.412396087646485,-5.213268898061463,0.45454597473144887,Bearish
2020-05-04,24.66942024230957,25.619834899902344,24.504131317138672,25.20661163330078,21.33233642578125,10440601,25.427685356140138,25.364462203979492,1.6666671795315224,1.1157035827636719,Bullish
2020-05-05,25.661157608032227,26.07438087463379,25.619834899902344,25.86776733398437,21.89187240600586,13064143,25.398759746551512,25.32809856414795,2.6229455600852214,0.4545459747314453,Bullish
2020-05-06,26.239669799804688,26.404958724975582,25.78512382507324,25.826446533203125,21.85690116882324,8286741,25.36776809692383,25.291734924316405,-0.1597385667179707,0.6198348999023438,Bearish
2020-05-07,25.661157608032227,25.78512382507324,25.3305778503418,25.619834899902344,21.68204689025879,7601435,25.32437973022461,25.252891960144044,-0.8000002363281244,0.4545459747314382,Bearish
2020-05-10,25.826446533203125,25.95041275024414,25.70247840881348,25.74380111694336,21.786958694458008,3408792,25.30371856689453,25.22809856414795,0.48386813391014805,0.2479343414306605,Bearish
2020-05-11,25.45454406738281,25.74380111694336,24.917354583740234,25.537189483642575,21.612104415893555,5724594,25.295454120635988,25.19669361114502,-0.8025684799312871,0.826446533203125,Bullish
2020-05-12,25.619834899902344,26.033056259155277,25.537189483642575,25.86776733398437,21.89187240600586,6202220,25.30371856689453,25.16776798248291,1.294495819728092,0.4958667755127024,Bullish
2020-05-13,25.95041275024414,26.07438087463379,25.86776733398437,25.909090042114254,21.92683982849121,5108868,25.33057804107666,25.139668807983398,0.15974594017471588,0.20661354064941762,Bearish
2020-05-14,25.909090042114254,25.95041275024414,25.74380111694336,25.95041275024414,21.961814880371094,5002475,25.388429260253908,25.113222541809083,0.1594911595224513,0.20661163330078125,Bullish
2020-05-17,26.280990600585938,26.44627952575684,26.198347091674805,26.404958724975582,22.34649658203125,10217636,25.462809467315672,25.14545394897461,1.7515943931456945,0.2479324340820348,Bullish
2020-05-18,26.44627952575684,26.85950469970703,26.44627952575684,26.735536575317383,22.62626075744629,14302220,25.55991687774658,25.211569633483887,1.2519536719787228,0.41322517395019176,Bullish
2020-05-19,26.85950469970703,28.01652717590332,26.81818008422852,27.561983108520508,23.325685501098636,28810841,25.723140048980714,25.24793327331543,3.091191122627812,1.1983470916748011,Bullish
2020-05-20,27.644628524780277,27.80991744995117,27.06611442565918,27.27272605895996,23.080888748168945,12168289,25.859503650665282,25.30247871398926,-1.0494783645343952,0.7438030242919886,Bearish
2020-05-21,27.60330581665039,27.644628524780277,27.23140335083008,27.27272605895996,23.382509231567383,19086462,25.98347053527832,25.368594398498534,0.0,0.4132251739501953,Bearish
2020-05-31,27.727272033691406,27.727272033691406,27.190082550048828,27.27272605895996,23.63446044921875,10370850,26.07024736404419,25.439668769836427,0.0,0.5371894836425781,Bearish
2020-06-01,27.23140335083008,27.314048767089844,27.148759841918945,27.190082550048828,23.562843322753903,8007592,26.15702428817749,25.52396629333496,-0.3030262128269401,0.16528892517089844,Bearish
2020-06-02,27.190082550048828,27.23140335083008,26.85950469970703,26.983470916748047,23.3837947845459,7188626,26.23760280609131,25.582644004821777,-0.7598786539925739,0.3718986511230504,Bearish
2020-06-03,27.107437133789062,27.190082550048828,26.85950469970703,27.06611442565918,23.45541381835937,7497426,26.311982917785645,25.644627456665038,0.30627456773857364,0.3305778503417969,Bearish
2020-06-04,26.983470916748047,27.02479362487793,26.570247650146484,26.611570358276367,23.061504364013672,8375045,26.334710216522218,25.691734886169435,-1.679384267111117,0.4545459747314453,Bearish
2020-06-07,26.81818008422852,26.983470916748047,26.735536575317383,26.776859283447266,23.204748153686523,4273229,26.43388376235962,25.74958614349365,0.6211167659239347,0.24793434143066406,Bearish
2020-06-08,26.6942138671875,26.776859283447266,26.570247650146484,26.652891159057617,23.097318649291992,8484823,26.50619773864746,25.80991672515869,-0.46296738193744025,0.20661163330078125,Bearish
2020-06-09,26.5289249420166,26.6942138671875,26.5289249420166,26.6942138671875,23.13312721252441,5510463,26.547520065307616,25.856197700500488,0.15504024641559422,0.16528892517089844,Bullish
2020-06-10,26.652891159057617,26.6942138671875,26.570247650146484,26.6942138671875,23.13312721252441,3905258,26.590908432006835,25.900825805664063,0.0,0.12396621704101562,Bullish
2020-06-11,26.611570358276367,26.735536575317383,26.48760223388672,26.735536575317383,23.168933868408203,4608683,26.64669351577759,25.94132167816162,0.15480024373624168,0.24793434143066406,Bullish
2020-06-14,26.652891159057617,26.6942138671875,26.570247650146484,26.652891159057617,23.097318649291992,3798502,26.6921480178833,25.980164642333985,-0.3091219659158262,0.12396621704101562,Bearish
2020-06-15,26.611570358276367,26.6942138671875,26.570247650146484,26.652891159057617,23.097318649291992,4697861,26.747933101654052,26.01818115234375,0.0,0.12396621704101562,Bullish
2020-06-16,26.6942138671875,27.190082550048828,26.6942138671875,26.90082550048828,23.312175750732425,9408425,26.799586009979247,26.05785057067871,0.9302343222393983,0.4958686828613281,Bullish
2020-06-17,26.942148208618164,27.02479362487793,26.85950469970703,26.983470916748047,23.3837947845459,6370152,26.853305053710937,26.091734886169434,0.3072226027348801,0.16528892517089844,Bullish
2020-06-18,26.942148208618164,27.355371475219727,26.942148208618164,27.355371475219727,23.706085205078125,31011717,26.923552989959717,26.11570182800293,1.378253226277315,0.4132232666015625,Bullish
2020-06-21,27.43801689147949,27.43801689147949,27.190082550048828,27.190082550048828,23.562843322753903,5584567,26.96280918121338,26.138842353820802,-0.604228406551266,0.2479343414306605,Bearish
2020-06-22,27.190082550048828,27.23140335083008,26.983470916748047,27.107437133789062,23.49122810363769,6643440,26.98140420913696,26.15289192199707,-0.30395426754457056,0.2479324340820348,Bearish
2020-06-23,27.107437133789062,27.23140335083008,26.942148208618164,27.190082550048828,23.562843322753903,4798205,26.96280918121338,26.16776798248291,0.3048809662524299,0.2892551422119176,Bullish
2020-06-24,27.148759841918945,27.190082550048828,27.06611442565918,27.107437133789062,23.49122810363769,4166927,26.954544734954833,26.180991134643556,-0.30395426754457056,0.12396812438964844,Bearish
2020-06-25,26.983470916748047,27.06611442565918,26.942148208618164,27.02479362487793,23.41960906982422,5033468,26.94214811325073,26.19173496246338,-0.30487392999657414,0.12396621704101562,Bullish
2020-06-28,26.942148208618164,27.02479362487793,26.90082550048828,26.942148208618164,23.34798812866211,2740231,26.925619220733644,26.207437438964845,-0.30581331131308565,0.12396812438964844,Bearish
2020-06-29,26.942148208618164,27.02479362487793,26.90082550048828,26.983470916748047,23.3837947845459,3881170,26.915288639068603,26.233057289123536,0.15337569896027858,0.12396812438964844,Bullish
2020-06-30,26.983470916748047,27.02479362487793,26.85950469970703,26.85950469970703,23.2763671875,4651056,26.909090328216553,26.256197814941405,-0.4594153858986094,0.16528892517089844,Bearish
2020-07-01,26.81818008422852,27.02479362487793,26.776859283447266,27.02479362487793,23.41960906982422,2985566,26.90702428817749,26.28925567626953,0.6153833699424238,0.24793434143066406,Bullish
2020-07-02,26.983470916748047,27.190082550048828,26.983470916748047,27.190082550048828,23.562843322753903,5889084,26.935949897766115,26.337189559936522,0.6116195648530054,0.20661163330078125,Bullish
2020-07-05,27.148759841918945,27.190082550048828,27.06611442565918,27.107437133789062,23.49122810363769,4805340,26.9524787902832,26.3809912109375,-0.30395426754457056,0.12396812438964844,Bearish
2020-07-06,27.06611442565918,27.355371475219727,27.02479362487793,27.23140335083008,23.59864997863769,11523539,26.981404399871828,26.429751510620118,0.4573144131228002,0.3305778503417969,Bullish
2020-07-07,27.23140335083008,27.644628524780277,27.190082550048828,27.43801689147949,23.77770233154297,13568684,27.018594551086426,26.49256145477295,0.7587326219935964,0.45454597473144887,Bullish
2020-07-08,27.43801689147949,27.561983108520508,27.355371475219727,27.479337692260746,23.813512802124023,6823309,27.057850742340086,26.551239128112794,0.15059689242369334,0.20661163330078125,Bullish
2020-07-09,27.479337692260746,27.561983108520508,27.39669418334961,27.520660400390625,23.84932327270508,6086790,27.09710693359375,26.60578456878662,0.15037738024348268,0.16528892517089844,Bullish
2020-07-12,27.520660400390625,27.76859474182129,27.479337692260746,27.644628524780277,23.95675468444824,6978547,27.146693801879884,26.647933349609374,0.45045475866520857,0.2892570495605433,Bullish
2020-07-13,27.644628524780277,27.685949325561523,27.43801689147949,27.520660400390625,23.84932327270508,4526031,27.190082263946532,26.689255676269532,-0.44843476293605633,0.2479324340820348,Bearish
2020-07-14,27.561983108520508,27.561983108520508,27.314048767089844,27.561983108520508,23.8851318359375,4215021,27.223140144348143,26.733057327270508,0.1501515862217362,0.24793434143066406,Bearish
2020-07-15,27.479337692260746,27.644628524780277,27.479337692260746,27.644628524780277,23.95675468444824,4748896,27.256198024749757,26.774379653930666,0.2998529384999893,0.16529083251953125,Bullish
2020-07-16,27.60330581665039,27.644628524780277,27.520660400390625,27.60330581665039,23.92094612121582,3752863,27.26859474182129,26.803305282592774,-0.14947825431202988,0.12396812438965199,Bearish
2020-07-19,27.520660400390625,27.561983108520508,27.39669418334961,27.39669418334961,23.74188995361328,2222052,27.278925323486327,26.855371398925783,-0.7485032215820753,0.16528892517089844,Bearish
2020-07-20,27.355371475219727,27.39669418334961,27.148759841918945,27.355371475219727,23.706085205078125,7883479,27.291322040557862,26.89834659576416,-0.1508310011906322,0.24793434143066406,Bearish
2020-07-21,27.27272605895996,27.355371475219727,27.23140335083008,27.27272605895996,23.63446044921875,4452658,27.295454216003417,26.926445770263673,-0.3021176895171451,0.12396812438964488,Bearish
2020-07-22,27.314048767089844,27.314048767089844,27.190082550048828,27.27272605895996,23.63446044921875,3015167,27.303718662261964,26.95537136077881,0.0,0.12396621704101562,Bearish
2020-07-23,27.190082550048828,27.27272605895996,27.190082550048828,27.27272605895996,23.63446044921875,3105370,27.316115283966063,26.988429183959962,0.0,0.08264350891113281,Bullish
2020-07-26,27.06611442565918,27.190082550048828,26.983470916748047,27.06611442565918,23.45541381835937,5981893,27.322313594818116,27.014875450134276,-0.7575760224853068,0.20661163330078125,Bearish
2020-07-27,27.02479362487793,27.23140335083008,27.02479362487793,27.23140335083008,23.59864997863769,3985188,27.334710216522218,27.04875972747803,0.610685828676627,0.206609725952152,Bullish
2020-07-28,27.23140335083008,27.27272605895996,27.190082550048828,27.27272605895996,23.63446044921875,4247246,27.355371284484864,27.076858901977538,0.1517465243987104,0.08264350891113281,Bullish
